457,334015
424,440002
394,79599
408,903992
398,821014
402,152008
435,790985
423,204987
411,574005
404,424988
399,519989
377,181
375,46701
386,944
383,61499
375,071991
359,511993
328,865997
320,51001
330,07901
336,187012
352,940002
365,026001
361,562012
362,299011
378,549011
390,414001
400,869995
394,77301
382,556
383,757996
391,441986
389,54599
382,845001
386,475006
383,15799
358,416992
358,345001
347,270996
354,70401
352,989014
357,618011
335,591003
345,304993
338,321014
325,748993
325,891998
327,553986
330,492004
339,485992
349,290009
342,415009
345,488007
363,264008
366,924011
367,695007
423,561005
420,734985
397,817993
376,132996
387,881989
387,40799
375,197998
380,554993
357,839996
350,847992
352,920013
367,572998
376,901001
375,347992
368,369995
369,670013
376,446991
375,490997
378,046997
379,244995
381,315002
375,01001
369,604004
376,854004
374,785004
375,095001
361,908997
352,218994
346,36499
350,506012
352,541992
347,376007
351,631989
345,345001
327,062012
319,776001
311,395996
317,842987
329,955994
320,842987
331,885986
334,571991
322,533997
319,007996
327,924011
315,863007
317,239014
312,670013
310,737
320,192993
314,248993
315,032013
281,082001
264,195007
274,473999
286,188995
294,337006
283,348999
290,40799
274,79599
265,660004
267,79599
225,860992
178,102997
209,843994
208,097
199,259995
210,339005
214,860992
211,315002
226,897003
233,406006
232,878998
247,847
253,718002
273,472992
263,475006
233,914993
233,513
226,425003
217,464005
226,972
238,229004
227,268005
226,852997
217,110992
222,266006
227,753998
223,412003
220,110001
219,839005
219,184998
221,764008
235,427002
257,321014
234,824997
233,843002
243,610001
236,326004
240,283005
243,779007
244,533997
235,977005
238,891998
238,735001
237,470001
236,425995
253,828003
254,263
260,201996
275,670013
281,701996
273,09201
276,178009
272,722992
276,260986
274,354004
289,606995
291,76001
296,378998
294,354004
285,337006
281,88501
286,393005
290,592987
285,505005
256,299011
260,928009
261,748993
260,024994
267,959991
266,73999
245,595001
246,197006
248,531998
247,029007
252,798004
242,712997
247,526001
244,223999
247,272003
253,005005
254,322006
253,697006
260,597992
255,492004
253,179993
245,022003
243,675995
236,072006
236,552002
236,153
224,587006
219,158997
223,832993
228,572998
222,882004
223,356003
222,600006
224,626007
235,268997
234,175995
236,462006
231,268005
226,389999
219,429993
229,285995
225,854996
225,807999
236,145004
232,078995
234,929993
240,358002
239,018005
236,121002
229,781998
237,334
243,863007
241,832001
240,296005
242,158005
241,112
236,376999
236,929001
237,604996
236,153
236,802002
233,128006
231,947006
234,018005
235,343994
240,348007
238,871994
240,953003
237,110001
237,115997
237,283005
237,408005
237,095993
233,345001
230,190002
222,925995
225,802994
225,873993
224,324005
224,951996
225,619003
222,880997
228,488998
229,048004
228,802994
229,705002
229,981995
232,401993
233,542999
236,822998
250,895004
249,283997
249,007004
244,606003
245,212006
243,944
246,990005
244,296005
240,514999
242,798996
243,593994
250,990005
249,011002
257,063995
263,071991
258,621002
255,412003
256,335999
260,885986
271,912994
269,029999
266,207001
270,785004
269,227997
284,894012
293,11499
310,867004
292,053986
287,463989
285,82901
278,088989
279,471985
274,901001
273,614014
278,980988
275,833008
277,221985
276,049011
288,278015
288,696991
292,686005
293,623993
294,427002
289,589996
287,721985
284,649994
281,601013
282,614014
281,22699
285,217987
281,881989
278,576996
279,584991
260,997009
265,083008
264,470001
270,385986
266,376007
264,079987
265,679993
261,550995
258,506989
257,976013
211,078995
226,684006
235,350006
232,569
230,389999
228,169006
210,494995
221,608994
225,830994
224,768997
231,395996
229,779999
228,761002
230,056
228,121002
229,283997
227,182999
230,298004
235,018997
239,839996
239,847
243,606995
238,167999
238,477005
240,106995
235,229004
230,511993
230,643997
230,304001
229,091003
229,809998
232,975006
231,492996
231,212006
227,085007
230,617996
230,283005
234,529007
235,143997
234,339996
232,757004
239,141998
236,686996
236,059998
237,548996
237,292999
238,729996
238,259003
240,382996
246,063004
242,968994
242,304001
243,931
244,940994
247,050003
245,307999
249,507996
251,988998
254,320007
262,868988
270,640015
261,643005
263,437012
269,463013
266,272003
274,02301
276,496002
281,653992
283,679993
285,299988
293,787994
304,618011
313,855011
328,015015
314,165985
325,431
361,188995
403,416992
411,562988
386,354004
374,470001
386,481995
373,368011
380,256989
336,819
311,084015
338,152008
336,752991
332,906006
320,165985
330,751007
335,093994
334,589996
326,148987
322,022003
326,927002
324,536011
323,04599
320,04599
328,205994
352,68399
358,041992
357,381012
371,294006
377,321014
362,488007
359,187012
361,04599
363,183014
388,949005
388,78299
395,536011
415,562988
417,562988
415,479004
451,937988
434,997009
433,755005
444,182007
465,321014
454,93399
456,078003
463,615997
462,321991
442,684998
438,639008
436,571991
442,401001
454,984985
455,653015
417,273987
422,822998
422,278992
432,983002
426,619995
430,566986
434,334015
433,437988
430,010986
433,091003
431,959991
429,105011
458,048004
453,230011
447,610992
447,990997
448,428009
435,690002
432,371002
430,306
364,330994
387,536011
382,299011
387,167999
380,148987
420,230011
410,261993
