452,421997
413,104004
384,532013
389,882996
393,181
397,130005
396,196991
421,131989
409,467987
400,009003
397,372009
374,332001
372,23999
373,442993
380,779999
372,946014
357,859009
325,885986
289,29599
302,559998
320,481995
327,187988
347,687012
352,963013
355,950989
356,144012
368,897003
391,324005
388,765991
373,070007
375,389008
378,971008
386,457001
378,252014
380,834015
382,248993
356,446991
353,304993
342,877014
343,931
349,80899
352,678986
335,342987
335,071991
337,141998
321,054993
320,626007
325,480988
325,076996
330,683014
338,424011
341,776001
342,153992
344,255005
357,561005
363,734985
367,984985
401,122986
384,789001
371,007996
374,60199
377,502014
371,117004
373,895996
356,781006
344,112
350,877991
353,174988
366,669006
374,783997
365,81601
368,282013
358,454987
372,144989
373,30899
376,669006
377,863007
374,346008
367,759003
365,756012
370,945007
373,274994
361,885986
344,950989
346,36499
338,763
349,290985
346,588013
345,417999
344,93399
327,062012
315,152008
304,231995
306,769012
316,044006
318,903015
320,424988
329,60199
321,356995
316,958008
316,627014
312,630005
311,078003
312,307007
309,372986
310,210999
314,002991
313,565002
281,082001
257,612
265,084015
272,696014
283,07901
282,174988
280,53299
273,966003
265,039001
265,200012
219,906006
171,509995
176,897003
199,770996
194,875
194,505997
207,317993
205,153
211,212006
226,434006
225,195999
230,022003
243,889999
254,078995
250,653
227,046005
220,712006
225,839005
216,309006
212,014999
222,658997
224,483002
221,113007
214,725006
216,231995
222,606995
221,076996
217,018997
215,332001
218,074005
217,613998
221,261993
235,528
227,684006
229,022003
232,313995
232,339996
235,591995
239,298996
243,184006
233,850998
232,421005
236,401993
235,529999
234,257004
236,436005
249,479004
245,932999
258,312988
268,161011
268,126007
264,769012
270,015015
270,132996
272,565002
273,893005
289,743011
290,507996
292,412994
285,337006
280,976013
280,996002
285,684998
284,373993
249,869995
248,636002
259,161987
255,649994
259,589996
261,744995
244,154999
236,514999
244,904999
245,212997
246,975006
240,850006
239,214005
242,738998
241,160004
245,416
251,878998
251,100006
251,942001
254,574997
252,205002
244,214996
239,399994
232,770996
234,175003
233,494995
221,996002
216,322998
218,649002
223,917007
221,942001
220,876007
222,373001
221,977005
224,300995
233,475998
233,199005
229,932999
226,337006
214,873993
218,022995
223,069
223,429993
224,992996
232,078995
232,341003
234,082993
237,809998
232,054001
229,231003
228,572998
236,274002
239,639008
238,848999
239,376007
240,098999
235,044998
234,057007
236,794998
235,294998
236,009995
232,460007
231,817001
231,841995
233,835007
235,059998
238,690994
238,811005
236,636993
235,692001
236,695007
236,651993
235,731003
232,046005
229,542007
221,296005
222,419006
223,929993
224,054001
223,179001
224,378998
222,651993
222,839005
227,929001
228,009995
228,766998
229,313004
229,210007
232,003998
233,421997
236,121994
246,475998
244,126999
243,787003
240,626999
241,882004
243,779007
243,132996
240,514999
240,365005
241,552994
243,117004
247,434006
248,580994
255,945999
255,774002
254,115997
253,505005
254,199997
258,700989
267,600006
264,832001
264,385986
267,085999
268,802002
283,529999
292,505005
281,010986
286,638
285,367004
275,23999
272,042999
274,075012
272,513
272,959991
275,419006
274,381012
275,716003
275,253998
286,002014
287,705994
287,450012
293,423004
288,777008
286,567993
282,343994
278,112
277,528992
280,233002
281,225006
281,488007
278,403015
276,365997
260,709991
260,467987
262,596008
264,093994
265,468994
262,841003
261,477997
261,29599
257,040985
257,117004
211,078995
222,766006
226,899002
231,723999
222,703995
225,580002
210,442993
199,567001
220,203995
223,684006
220,925995
227,330002
226,246994
225,914993
226,860001
226,475006
226,667007
227,050995
229,442993
234,681
238,722
239,677994
237,820999
235,791
238,328995
234,753998
229,332001
227,960999
229,822006
227,401993
228,925995
232,184998
231,089005
230,910004
226,520996
225,117004
229,591003
230,294998
233,684006
233,358002
232,475998
232,466995
235,927994
235,628998
235,615997
236,602997
236,944
237,940002
237,035004
240,136002
242,585007
242,179001
242,121994
243,074005
244,151993
245,179001
243,757004
248,903
252,046005
253,925995
262,367004
260,777008
260,950989
263,22699
263,838989
266,13501
273,542999
276,503998
281,445007
280,51001
285,007996
293,703003
301,822998
313,940002
309,251007
311,881012
323,209015
357,647003
380,548004
374,580994
354,024994
372,433014
368,700012
362,894989
329,108002
300,997009
313,355988
326,075012
329,970001
317,48999
315,904999
329,614014
330,640015
325,27301
312,21701
319,595001
321,259003
321,290009
318,118011
316,769989
328,229004
347,869995
352,171997
355,665985
370,382996
356,562988
349,464996
357,411987
355,756989
363,229004
387,088989
385,411011
389,950012
406,290985
411,548004
415,281006
410,740997
426,268005
430,455994
443,877991
443,851013
448,858002
454,940002
456,765015
434,338013
427,312012
435,515991
436,618988
443,076996
452,075012
405,76001
408,882996
418,480988
