468,174011
456,859985
427,834991
423,29599
412,425995
406,915985
441,557007
436,112
423,519989
414,937988
406,622986
401,016998
385,210999
390,97699
391,378998
385,497009
377,695007
364,487
341,800995
345,134003
339,247009
354,364014
382,726013
375,066986
367,19101
379,433014
397,226013
411,697998
402,22699
398,807007
385,477997
395,15799
393,938995
390,084015
392,645996
388,575989
385,048004
364,345001
359,860992
359,221008
358,631989
359,984009
357,833008
350,912994
348,045013
340,528992
329,049988
334,002014
331,766998
343,368988
352,966003
352,731995
347,032013
363,626007
374,81601
371,309998
429,717987
457,092987
419,252014
405,528015
390,799011
410,199005
392,402008
386,480988
382,024994
357,878998
364,841003
370,845001
387,209015
394,700989
377,697998
373,992004
382,838013
387,601013
382,527008
383,661987
384,037994
383,026001
378,654999
379,191986
378,447998
376,291992
376,028992
363,066986
352,384003
361,356995
352,983002
352,381012
353,31601
351,815002
345,859009
333,95401
323,709015
318,53299
330,325012
329,628998
334,117004
336,286987
334,740997
322,670013
331,424011
328,911011
320,028015
320,266998
314,80899
320,192993
320,434998
315,838989
315,149994
287,230011
278,341003
287,553009
298,753998
294,13501
291,114014
288,127014
279,638
272,203003
268,277008
223,893997
229,067001
221,591003
211,731003
218,695007
216,727997
215,240997
227,787994
237,018997
234,845001
248,210007
255,074005
309,384003
275,480011
266,535004
238,705994
242,850998
233,503998
231,574005
242,175003
245,957001
230,057999
239,404999
230,509995
230,298996
229,438004
223,977005
221,807007
223,406006
222,199005
240,259003
259,808014
265,610992
239,520996
245,774994
244,251007
242,671997
247,100998
255,320007
246,391998
240,108994
239,901001
239,339996
237,710007
256,653015
254,692001
261,660004
276,300995
285,79599
284,225006
281,666992
277,608002
277,854004
277,858002
292,700989
300,044006
297,390991
297,088013
294,497986
286,34201
286,528992
294,112
292,36499
285,335999
264,243988
264,847992
262,196014
269,747009
277,296997
267,002991
249,190002
254,354004
256,811005
254,205002
253,139008
249,242004
248,729996
247,541
254,460999
256,042999
255,257996
260,674988
261,798004
255,804993
253,847
246,117996
243,694
239,537003
237,727997
236,934998
224,975998
223,832993
229,671997
228,906006
224,315994
226,352997
226,350998
235,268997
237,908997
236,475006
236,304993
232,561005
226,944
233,304993
229,494995
227,039993
239,563004
238,966003
235,727005
243,240005
242,638
239,203995
236,453995
239,104996
246,274994
247,804001
244,067993
244,270004
242,880997
243,703995
237,798996
238,753006
237,697006
238,024994
237,210007
234,151001
234,682999
236,242004
240,968994
241,024994
241,977997
241,020996
238,242004
238,636002
237,824005
237,522003
237,093002
233,251999
231,712997
226,416
227,404007
226,580994
225,968002
225,718994
226,194
229,464005
230,953995
229,781998
230,287003
231,057007
232,651993
234,858002
237,835999
251,742004
256,852997
252,108002
250,977005
245,828003
245,223999
247,917007
247,304001
244,341003
243,332001
243,748993
251,339005
251,171997
257,173004
267,867004
265,171997
261,631012
257,076996
261,457001
274,506012
277,421997
271,341003
272,971008
272,334991
294,591003
298,506012
314,394012
310,947998
296,147003
293,247986
291,183014
280,279999
282,527008
275,670013
278,980988
280,546997
277,665985
278,110992
289,252991
290,733002
293,052002
297,773987
296,648987
294,536011
290,126007
288,959015
284,932007
283,032013
285,471008
285,714996
285,501007
281,906006
280,391998
279,928009
267,002991
267,032013
270,385986
270,673004
266,231995
267,466003
266,666992
262,440002
260,505005
257,993011
237,408997
237,365005
236,432007
234,957001
232,705002
228,139008
226,320999
231,182999
228,643005
235,218994
233,222
232,067993
231,955994
231,216003
230,576996
229,604996
230,899994
236,143005
242,912003
242,106003
245,781006
244,416
241,292999
241,169006
240,123993
235,934998
232,440002
259,182007
231,214996
230,285004
234,352997
233,205002
232,365005
231,216995
232,386002
231,835007
235,649002
237,427002
235,403
234,526001
239,339005
239,802002
237,733994
238,445007
238,541
239,315002
238,968002
240,382996
246,934998
246,681
244,251007
